user_id,amount,timestamp
7146,183.33245873159876,90
289,67.27825754665217,7
379,51.10236930746939,9
9570,65.79593897929283,46
6886,118.6274140830594,69
1958,73.94602807160808,19
8257,106.67894722570227,43
2183,39.55902144128561,15
3774,38.72208721683176,49
3919,114.10094600819096,23
6202,55.513937934165355,95
777,181.69664887406043,51
2566,120.97157690329084,98
7404,91.68547036821172,84
78,50.72671796524928,20
1581,78.7939888986127,17
7967,141.67782920956665,23
7839,153.05155869793234,74
2162,256.8139687509831,81
9177,49.437394540210455,62
1485,69.46699162453193,87
5745,57.27591827234223,36
2620,24.873655556322262,9
964,293.40636019869845,85
9020,162.71603804129947,66
2673,111.13688047859765,59
5293,36.952234038787694,43
7259,53.00306818977176,62
1718,33.746319708322254,69
1228,82.92547189548873,12
3778,49.112493569460966,81
1840,141.9285103205394,45
497,94.52037405639679,92
536,44.607762909163476,42
3305,209.72434844359594,10
7124,126.30031705241072,73
9356,88.61549489814678,58
1971,41.319099291307964,6
7587,30.410574780295953,78
3527,90.31151741132715,91
299,90.6657917396679,9
2386,49.00380174494118,96
3963,48.62461661395387,70
4687,13.62859927094971,32
4171,150.24129175313428,12
3859,133.7293976625332,14
9105,41.631783045760265,49
3695,22.979669393243785,40
9112,107.24313465450139,79
9715,23.8128094884097,74
7242,108.90634752196303,26
9941,95.86785142131734,65
6131,309.054321556244,52
3617,173.70366015065207,54
2700,73.40878930442784,84
1005,232.25742930985245,16
1701,40.587786776475,79
3302,24.74015636933789,2
8995,38.23072483578988,34
3366,105.5222135171757,2
3162,39.640995438543754,29
8306,100.33615735329136,44
2137,70.48133157351857,52
4852,115.58059931441784,10
30,116.11225831813394,31
5948,78.51225889404984,46
1805,45.20983048249499,14
6413,90.74418147857551,62
3569,153.12153122259673,93
9628,66.13009869967306,69
5310,27.92937385584195,97
456,22.889605481466845,77
448,97.31876078127692,72
67,182.43058589966174,73
4089,28.923233740229275,93
1862,55.90339888580762,94
1802,74.42894765174673,77
7554,77.76688601632442,53
8319,90.64571294596793,69
5895,72.835156453367,25
9459,21.884323439015876,60
9234,196.78147763750619,99
5515,198.48194336222667,56
3738,40.42071219702639,57
367,46.36207451742849,29
6201,181.01398632913245,55
2640,151.79898110545153,64
4907,173.11654243039243,56
58,65.65919439932094,13
4256,129.96576206285235,59
8294,59.62841851657005,42
4941,99.56451778152835,91
4507,29.009867225378382,43
785,118.11119257145155,47
2446,33.77418108496872,86
9148,59.37270411909407,52
8628,416.33930385599075,84
2365,55.228527330968404,76
4701,86.98462134079365,66
7417,47.4919956368066,33
5566,135.2594115642369,78
8688,47.325983347655445,11
9558,395.4444293681471,28
9214,59.7682934301636,77
6383,155.38519445790416,9
1489,55.97132752613769,28
2334,18.45735009455442,58
7690,40.10201707039323,12
3389,210.00975440740336,61
202,85.38365767045175,93
230,106.65227433806288,78
7047,33.110465352837906,23
2962,176.56476748505813,99
2327,115.97154670685958,60
2784,29.493189933648377,85
803,226.18418044958756,93
5766,105.56613774587196,31
3723,104.73059574042607,38
6396,151.64800616979838,31
175,73.6585316385744,74
9636,124.26793471751816,69
5691,169.4105436368768,46
3532,349.4588534180111,44
4349,101.54799496583114,19
1543,33.646267160517034,88
5456,146.62811277152034,48
3413,113.32907116726527,36
7085,123.71375628706302,61
4179,60.53073018847863,71
9332,104.74267652807865,35
4807,108.81081050013532,2
7386,48.25999718097443,53
9953,128.93607872592293,94
1940,64.50162052778121,39
9998,92.6623489858191,44
656,51.96758023376925,57
2503,118.96735780234353,49
658,11.515870255681628,25
7038,174.27804020050456,41
8102,94.28195061732293,6
6025,58.20867749871562,30
9246,69.80945354287815,32
6498,32.266676952432505,75
6348,60.85590554767176,41
3041,147.11383025154902,40
2338,134.47293486341255,29
110,9.851610739499652,48
5187,146.28787853139374,33
1718,121.5421446720016,66
6516,50.55937606560534,13
125,61.74108712678499,70
8453,29.862702723120577,84
2934,31.02231494149236,99
5917,138.75547088488673,41
1604,26.375385608064306,11
7590,183.133854917321,82
2082,53.26680460089577,12
8846,98.52747344527992,40
5093,106.69375099147847,10
7143,28.11198861726932,12
284,76.39548303260784,14
5566,188.2449631269224,55
8218,173.8782219064576,61
2274,99.30117398650806,93
3972,38.884645148112284,9
9783,69.50860652215816,81
9320,25.611361137259802,58
4113,82.73138610541349,3
6729,78.15096737220476,63
8348,25.201610744639485,92
1289,395.1666303764697,80
2511,102.07858414967245,51
5720,73.65443706823497,42
9963,158.27380801533926,44
1155,42.29180112085601,69
2788,39.06672734546985,7
5153,151.43842230926722,96
6226,248.05687487500668,21
2976,56.686574675921975,3
5251,144.43075163411558,48
3499,71.0415414095223,1
2913,86.16911717273445,87
203,46.22706605059832,65
1822,171.49955666439845,52
9551,38.26727295323002,44
8633,84.32828348162268,46
6971,114.92266335291765,33
7425,55.758069455756285,77
9507,218.82004209503353,3
9340,133.2071543804023,99
5782,62.25685015460001,8
7926,153.0415109840647,31
9390,94.96836072062696,44
6003,132.5944957935296,34
4175,63.19517591599715,22
7786,54.40276690894039,2
2859,130.1462536850571,15
2962,181.33633879110582,36
1367,161.91064769529393,25
5210,35.28775815087013,27
2909,68.37606675953793,88
3405,137.91895866772364,2
4494,140.045399470879,56
820,16.10660340554307,59
7702,83.67221651740944,99
7255,150.7591818024787,19
2662,177.48835173185543,12
7104,111.56101474292367,61
5372,241.81388410643058,99
4453,78.02280987602282,78
3129,97.281757743951,37
4616,37.87631736658267,63
8086,102.17116944203788,15
1666,34.766583752734256,43
7389,166.96639715761953,85
3400,67.51014740582116,21
2200,158.24658913797646,19
9084,63.595759116254136,92
983,163.17906600477116,83
6623,100.42005258117166,40
8774,32.5136174491341,41
6051,105.98876319726365,49
4115,87.97034637761931,30
2640,40.88304048994381,84
6371,50.938401104037624,25
3417,19.201215397798233,2
6587,61.15964227575643,38
9080,32.78648544625906,16
1883,70.48324605754074,40
4821,26.17060007443166,16
3822,100.27623396379633,95
8338,53.122136979629985,8
1716,185.9057638583702,4
5623,31.930673660883365,70
2477,18.848027290326492,55
9655,184.35558014801154,92
9502,302.72341917346586,19
368,160.5756695630536,72
9455,36.579737161066554,48
2849,4.385588491555028,80
2747,173.9547171300804,99
7562,125.48828822666852,34
7139,120.70672581128305,15
6704,42.735288960646805,55
1887,59.079735826709104,18
59,315.36902396336416,14
544,70.21122226247606,5
3064,52.44581524761169,48
6446,93.0739302903801,76
5803,24.974185666846903,72
1230,71.14303349712578,76
7542,122.43653726827162,62
558,44.111079794144686,28
9704,134.14196036846818,30
6063,323.86275113993514,61
8861,5.022481957938927,20
8449,48.162299310040304,92
1070,158.88121972514006,94
1050,252.61680454202167,28
4038,140.00116523392424,81
5146,88.69499912570869,66
4022,153.19419784836617,49
8336,96.58406809314005,59
2634,30.15051541340781,80
7288,135.1108297008414,72
8992,108.32690797278421,84
1485,100.20984240186279,91
2823,74.70187048025527,9
672,39.32215387987875,86
4422,133.01794326194712,87
1414,40.804392313543005,2
6115,17.161333208434538,99
3894,119.82952170630638,86
3846,99.55261886898064,31
9386,78.25219689250822,86
2024,190.5046471837335,98
1357,70.42150143955244,80
7476,53.42701153903877,76
8048,51.88212575418672,36
568,63.8570240143971,70
6490,96.57572261321206,92
7469,90.7865234624674,2
1945,61.02472355526747,40
8538,59.29299367956197,8
407,120.8508996716609,35
4228,154.1393094636986,86
8805,77.8103297362807,85
7131,352.8016180015881,98
8297,336.0780270451298,53
2218,224.63700538465866,34
7711,69.5095543254719,29
4357,60.26584382559298,53
493,125.07632078702902,97
3868,37.45389065239666,97
4385,80.77277080509357,64
5433,75.32878150506643,14
6228,41.548272362394385,17
1438,105.48300603187863,76
1352,30.276782180682073,55
8236,25.37291644392839,90
4910,93.33455027937642,31
2380,18.77741721023162,69
4560,87.00617143053047,8
199,147.7934366763787,90
4424,167.34060815805694,51
7847,83.92728640180194,3
4797,161.7731544587084,16
6800,70.66282313848885,63
7526,80.57823415021065,55
6020,25.87597096364835,25
2768,182.2654670410646,89
2407,36.700855182983425,56
5497,39.71390668573213,31
3791,74.18657086951798,75
3293,74.6146302407431,65
2846,188.6915025767829,45
7842,77.97894028258378,80
6508,39.97679937197523,62
3311,37.785509151372395,3
9629,21.52343211479239,18
126,93.04955397296457,88
5606,69.30202620989,88
9812,39.556739465169436,31
7694,57.59515638081395,53
3319,34.17348111372257,7
8673,165.06304778039214,38
5431,51.54531741913898,89
4378,100.56122742526838,4
7169,99.46606030520205,80
2121,25.25356386090386,76
3135,177.1415049513506,75
6490,73.75229508597901,26
6140,218.959412177879,48
238,137.80618122146856,49
1420,93.05711123082932,85
340,107.77868672315249,64
7520,193.26958818429182,83
4987,81.56318840491376,39
9678,285.2119537822114,97
4075,41.69840073500805,81
5412,150.79092053747246,51
8924,97.79570112530061,42
3478,91.6661904467755,15
8353,171.17609274484846,55
7670,104.85937916069052,1
2495,109.3692765894656,19
7862,93.15479761501274,86
8052,62.41553281431924,33
8323,62.62362550858991,20
1857,71.96864451612478,92
9434,124.72215411180107,31
8863,77.76810611985951,16
504,39.83344369529293,28
7467,26.77260308443235,23
2156,52.111681171911826,62
9453,54.9836160505091,46
8484,64.52524943926629,11
4923,110.31313506886471,60
9251,15.37713592544808,3
5554,27.427827258257125,4
5738,19.718056626558393,3
2795,15.556090717633039,91
9393,39.69262560510639,91
6900,182.4489194467887,96
2160,108.39107143774562,99
7333,172.41080875644937,93
7671,69.29909506015579,40
6221,33.81407692590921,78
8910,73.42885247939526,63
9069,104.55361481217915,42
3267,174.96804041804648,20
4497,60.330905664554436,65
6976,102.49610137902411,2
8255,60.99037755342644,91
2699,168.95485549892035,6
5544,30.287742563554147,41
372,131.17553797637257,76
4027,101.96883568372388,33
8497,109.37397484155295,22
2514,85.49445109123677,44
931,116.87219219359257,33
7471,71.21135632821401,5
1990,32.187594998365164,13
3656,116.73908881316153,74
9607,73.28124181831897,11
6790,16.217864771246397,85
8553,46.12313726101455,27
5383,103.46560939291093,56
715,6.288972278519543,66
9837,229.8229356381682,4
8734,99.98877608505555,79
1547,36.144356257263084,11
7992,104.47131505812008,36
651,140.3173791805609,72
1050,155.9285902499066,85
4742,37.017003952722135,53
5044,22.706042390877627,73
5056,115.18914620439347,67
8994,131.09350540400868,72
7261,106.3796600216038,39
1680,114.78144414569556,42
9799,26.112450697034706,47
3522,44.43284847542028,15
2057,74.7855585452282,93
2721,168.3643880738947,48
4821,111.45684246244744,61
2563,160.24457996425102,32
202,113.25777298256897,62
941,273.78015256374465,53
588,86.76455707639205,97
8762,75.53277740116023,37
8387,118.49038706406643,40
9537,81.53251172124304,53
8609,54.19858907444558,41
1642,28.927769859214038,86
1365,67.05726228082773,77
7556,108.73549356039345,53
8,125.37384427551336,77
531,157.36475293821235,54
9744,64.12505633619865,82
1035,176.90429348226687,92
1617,63.5626100079572,56
6722,66.98473591802372,64
3716,124.93091182220668,23
6075,100.92024767179011,1
1076,34.69456681999192,45
7603,78.38654171096066,13
4015,35.75369297792646,34
7129,29.722075088859214,57
2962,139.01086319257493,44
4840,52.24055743928015,40
912,25.265289613931426,18
4149,57.4959057091493,66
4070,151.61167165856358,72
5699,45.85245149294219,89
5922,72.22547789214934,53
8535,36.517303217442894,62
9384,51.43649468652094,93
5280,21.71364430100087,33
8894,15.35801419588385,58
1898,178.95232517562098,78
6555,139.17773198570623,93
8390,70.96317878496085,1
3232,93.09615350563838,31
2822,62.14707468511026,13
4484,55.203754329161015,2
8665,155.1848953991778,77
5500,183.26140730042115,92
1654,40.450053524759134,3
591,56.37648909563187,62
1848,313.8183605887265,65
5191,113.00688298954289,71
3041,149.9075358799312,17
167,113.00405892633879,53
4379,42.79783677048475,27
7661,87.46982709486039,58
6967,150.51364244720494,17
7283,151.6409072193187,5
4010,64.13928332494837,50
4986,230.48238603991308,47
3848,126.14878305304754,59
2181,42.4782153943334,19
9846,33.28581765779228,70
832,41.75802912748161,6
1021,74.25463717046675,71
3492,106.3028955165783,12
9086,45.6858667126259,18
9707,40.64726194152819,11
288,49.27173838439699,18
7816,39.497991774747874,86
1076,226.89202061663661,30
1371,79.38206392624726,92
1074,19.506277808459657,23
4934,32.53929794557956,10
39,80.80269101062848,89
4274,125.93175116268623,31
182,99.51392968608408,66
9951,84.12582455597408,11
9961,115.49978479398457,76
5496,278.14013263942013,40
8688,159.04481817421828,61
8788,96.16339694859354,35
2508,84.3917485049818,44
8876,41.74254045917468,23
8072,21.565412314786716,40
318,141.48691441580573,53
9627,139.68534036821157,12
2403,48.079070467106476,29
728,45.64911924169029,10
1287,238.32741451488252,34
4001,40.699954320838415,31
5606,125.45596549768764,42
8752,162.65838755387216,80
1375,75.89760678483326,91
9657,98.33061190918374,95
24,64.66348112754497,70
1154,20.652969495370723,18
1459,124.96724586317089,51
5107,7.9239552998954075,97
4706,126.36088529207169,93
9412,126.84028114575072,70
2156,100.80888650952382,17
5979,99.85400725087912,42
7943,47.98631364959327,37
6042,41.96696384865088,52
8911,104.33024035239744,55
7486,16.386798372157426,64
1105,81.73869513682934,89
3769,55.88957198035871,29
2479,53.82735982675262,6
4731,69.3993161380721,76
3172,135.43176899065793,54
8185,42.88342356060015,11
7068,38.99541818969237,18
6557,65.64123747927718,8
3330,59.29354762331814,65
6022,132.09480921718298,25
2058,74.24374106901237,97
5690,74.38887180007006,34
5771,10.863664291028034,36
1870,67.26199670406073,5
3621,186.3675964694283,10
9337,82.0492611927447,2
3991,91.78483841018466,3
8316,73.54603461138417,44
8503,138.83947339186597,95
774,255.09442100340314,17
8885,9.888416025441137,10
5278,13.912189343531198,93
1376,44.88264382427341,56
5939,115.72262926657038,9
9181,65.92677092756021,20
2846,115.39566898020045,10
6817,75.12326408938466,41
7430,82.05239098835443,48
9944,66.02353392284337,82
1716,56.63871451222155,32
9818,171.5034290755356,34
6780,34.74997996127843,15
3331,125.83763610657341,12
9081,189.80777499682293,56
1378,105.04479448070904,47
4584,228.72738842824947,13
7381,22.015919634168565,89
4275,30.191733971328844,61
5538,158.97058606021136,27
9899,70.94950502529117,57
7310,135.44979911379704,79
231,59.47191038342973,64
9804,120.67503686050539,80
5422,73.2103715251431,50
4426,22.60641191054284,4
247,132.76990773533,50
4378,40.100716054674365,15
3741,17.42102555072631,20
62,27.335201291315713,6
4223,121.8824487930962,37
1551,50.06388144817704,35
6306,72.7069407655633,78
3005,133.8339935833545,95
3322,228.29999766060993,34
7997,65.54849173937794,49
8486,188.21212542849236,57
882,36.1619281363385,27
393,82.28201092276949,51
2739,209.02537880720956,74
4167,24.555218487082097,48
4413,124.8080228140552,78
4690,41.4082033811845,8
4474,100.40005665700413,94
4231,77.14373317721027,17
2777,146.90392571495534,95
1401,149.57711743283585,89
8086,49.62697827331605,49
905,112.39306097156103,6
529,56.017161072476604,44
8011,7.834302171209044,34
7078,115.56960007043938,14
4618,33.63895175773456,56
3721,71.09601355149735,99
8578,188.60711861759066,85
2621,113.51001806618086,40
6726,52.38935654966799,21
572,38.78660831562832,99
643,93.16190079607311,39
4071,275.84672362604977,46
8071,56.036953885954254,23
7013,203.07071580391653,46
9484,170.1904284918509,52
5605,43.11248742979537,6
5682,119.07402977102606,71
554,115.41486588206695,39
3393,88.24674819648367,36
9135,24.842211145737814,3
4568,44.65772357678864,15
9185,51.14250612333675,18
3459,30.361116289387862,33
1121,96.17811534268694,20
5530,56.19804759429147,71
5109,259.95111112820183,62
55,27.985497336376696,78
9948,87.0808503032853,41
8849,6.58305555795881,43
8451,115.64578788850031,19
4736,26.832755148897103,23
2609,40.05989117755329,30
3909,60.61124151003982,98
403,92.42365201799245,61
794,73.11885237540238,78
1561,35.661926342916686,87
9375,19.348649371714085,6
7423,178.5202038099003,36
6795,38.6114301637881,13
5492,47.369520195648384,86
9944,66.55077870966491,58
4999,182.47146939127532,56
6198,40.441431876706794,40
5197,38.40803640210535,36
3562,80.01660653016474,24
1694,26.350056669699324,47
855,91.43083501204919,53
9487,113.67743453305287,97
4755,134.73153822632162,25
3621,78.73484365486124,69
4206,231.25973963715404,49
1038,70.21325717512845,11
4596,34.385751282579804,81
4513,119.8596781403159,69
4370,63.2518555375762,21
7661,237.25696985402345,11
5316,69.7246673806071,70
3447,1.5419486297308946,28
5850,93.01906551109823,34
7230,54.57007320991918,53
3432,172.1601491566155,92
7116,20.20036558066525,93
5229,41.94993027715113,33
2241,35.27183186401074,49
7818,37.85120834554049,89
6998,18.33807065637525,1
4894,71.45322030313402,75
6444,239.516735239533,44
3015,196.57729933351803,81
6815,194.28927313523218,21
4864,45.403714179666736,39
9676,54.481168611698415,81
4234,78.02842165585653,1
4956,224.02171939932734,22
2339,110.34335568740971,83
8526,91.41324638033133,37
6842,53.89728668900313,63
1858,255.24444840970295,81
1207,24.852758576431132,62
924,111.3095946622735,38
2945,94.6408806088041,72
5381,40.90650064553276,34
5429,63.163256099729324,40
4439,56.55746071841327,36
7591,243.6396260756885,55
5892,137.52982023708392,84
5945,122.62510576103168,79
7691,69.07111149063631,1
4027,181.21051040349278,16
4295,80.7229854635373,14
7479,110.36841761035205,21
4661,42.08181466109908,89
2398,128.83626685489162,68
27,155.42890335632006,79
1898,110.63803520398207,91
7300,92.53426293881061,2
2427,85.77108368590757,54
1625,122.89208852367975,93
2036,211.51605608887914,44
9502,202.3677969866668,44
3355,96.98479851878815,86
7046,115.4688112851989,48
3720,149.0739590723351,19
4902,187.71043019040238,83
5236,104.50445930765031,59
8280,70.57512994035923,38
8313,13.996259506442698,86
4961,116.74835734090206,9
32,28.548281084212224,77
4698,118.10919838757037,95
8887,29.96364164540055,41
3841,148.03970105015344,58
8716,51.30004541603355,3
5444,144.09256976614964,1
6177,39.622363024178796,22
8438,215.05362398428497,56
3926,183.37213056594138,33
2959,125.22101028436923,81
2227,121.8778075949609,16
1393,51.38570380938812,41
2023,37.89807839201432,29
6064,45.312993115560026,53
7562,10.543821581176573,46
6639,40.83245802012287,92
2478,99.96964448648032,64
7374,85.73310086698393,54
7929,70.47435850351273,41
4459,68.33724026966786,53
6453,108.78804349833923,45
9173,197.36988628339677,86
8418,55.702336222421444,68
1266,131.4407725223913,58
2057,77.7516249754797,7
7996,154.21584033637973,85
2941,100.71995884448954,27
156,100.07853343435045,90
6998,85.66232805935589,29
760,110.93347736503709,32
8965,52.75602015821204,65
6407,168.33655424423398,91
9744,166.80333790345034,15
6731,119.48655703361497,27
957,193.7940321040041,33
253,120.58897022032991,93
7885,156.53846920262302,20
1569,134.95285654365983,52
7493,104.7502313203128,22
7505,86.20210424188951,41
6883,54.30947143447734,53
5006,17.82954617306779,46
8999,55.717462601359024,7
5768,102.81078319644004,40
4916,127.44059385493578,40
9973,66.08418131941457,57
9413,103.28204671819738,9
7541,67.76342292057734,50
6707,51.696983870440945,63
3200,98.96491218556031,37
6557,47.463215520208514,78
7547,20.071421295311048,69
9071,22.914007121621697,4
5088,137.98394759943858,42
0,237.93275875201587,92
166,108.6611236579399,34
2063,8.952727558006163,25
8303,177.57562476735504,16
1125,144.63944003044432,3
2641,52.75450802477365,93
1429,80.81906340150613,71
6101,77.2570536797017,11
1634,109.48539892734408,85
8862,83.14662109689598,43
3111,95.78462679677995,55
1690,40.489905197855805,12
7715,283.1195220747303,76
6640,186.75177409803538,44
3957,79.10355396450372,27
9156,235.5206192887326,26
280,111.79014710120032,2
4446,99.34412888790285,90
2808,63.296503244857895,28
5402,18.34002407290981,30
1964,195.80457036101885,79
822,113.35238862348515,32
9629,103.52151270150888,34
2061,63.005919712747136,21
5175,231.94864107195107,65
3865,150.01602205199995,21
4294,81.9276266027808,89
9656,82.79731774256281,16
77,67.80728258602478,44
2159,88.09565409337434,34
3187,147.2555232153025,26
9357,232.11675969889615,26
7135,127.83824087633595,90
789,94.18309669790315,22
1563,48.18929815772431,88
1322,18.246216180592118,72
6673,66.7294460395856,71
1502,126.77269954854118,53
7116,7.916278004266032,25
9683,61.54980333527771,39
1659,85.59599829044245,19
9507,54.68099146070149,58
3062,124.40913872062711,76
8316,10.542552095774855,58
3062,25.92401576419966,80
8710,74.98849899295153,39
2070,129.25175356654438,35
4257,116.00485433492562,16
2553,131.1202660953005,2
1044,23.231673416375482,47
9979,72.53925525579967,9
5957,16.080182645708245,89
4578,22.333139357051955,61
5621,18.40324302184204,96
1966,188.83902037215557,69
4969,110.09491853820661,28
2250,75.58040403772463,25
8333,43.360446590834485,49
9195,117.36529917821863,44
2014,102.79348427570648,88
4624,30.141304327498826,98
3608,64.76780745715796,62
6719,90.06414126411094,40
9160,95.35825448480762,16
3925,33.06928794993467,31
5868,120.92213911188176,7
804,126.90101571246058,20
1334,189.67544695334936,68
667,29.85668563564623,52
384,62.79045583224082,53
9800,95.52246327953789,89
3254,124.720591185044,56
3440,288.6962375676251,97
2748,47.83005337020353,70
12,49.70874560254075,14
7726,79.48685553873452,30
5403,188.7640811672408,28
7454,60.77642266797976,75
6151,34.673997455403885,91
6230,95.72069577878514,64
100,76.5693479084576,2
4978,61.7575919689056,38
9504,22.15497013055488,94
6534,43.98300375448653,60
4704,178.11048482035957,50
449,64.34379781911963,82
3167,75.40404238449996,5
5380,102.9371509561144,36
8312,145.69132368853636,23
3856,44.151781001647585,75
1075,81.7712826712179,25
4413,34.707522454437566,15
701,41.1907997273548,33
3348,121.87060160349144,14
8185,119.16796072905491,96
6836,54.23559462855659,36
8212,43.44563705439476,20
5834,102.18215197929456,34
2249,7.839257634916455,94
3222,94.70005121031122,62
4991,61.40894729896898,45
9374,75.35542781901367,54
8118,179.6440723881614,33
2551,41.22838309129813,97
8257,81.7170795574026,34
8102,146.8227457179056,43
8663,53.90875038708709,68
2214,85.2348513967416,8
8534,105.28362645761034,72
717,72.02885081787417,42
2460,38.03834836066629,5
3255,108.96027386781435,46
5790,161.05174527338608,7
5334,27.00540278568238,7
6830,33.63052354970066,34
7754,261.88020054193225,2
6940,46.52335196614171,2
3632,37.557521210253476,28
9247,90.84874281809621,5
14,103.92032965357055,92
8208,37.20240876983849,40
9971,168.29859145337704,57
1949,31.75225108675222,37
8272,136.00595005916176,89
6799,27.745228060944278,41
6579,53.4417779179446,26
3079,109.9066010343923,41
8127,188.14145949496802,77
9210,210.25199911658805,8
8971,32.93193935940389,12
1824,106.25215020548629,23
6329,115.45307005073843,68
3864,43.263121454623075,79
2513,52.453305832645334,76
6710,95.17720949178128,36
8516,44.43071558035581,78
3490,123.2608466805071,74
8868,107.65765810105145,72
6125,22.03715093736552,41
8079,68.74471024767712,33
4888,64.10826883724854,81
2704,127.84791308328876,48
9386,71.04130445394567,16
6260,134.79605996540994,17
9096,271.7528210713673,24
4597,146.65585447542435,38
2904,74.31785590353863,15
1123,53.734082920172256,20
6935,43.27922731524343,40
4316,54.27150739739521,79
2270,77.92789287588226,13
2724,157.7907251517968,75
8121,106.62826519480173,36
7671,39.170371026413974,73
2258,130.0886458040431,1
3862,107.59623673572496,78
9122,75.62284477466608,44
3646,198.00855078382452,33
7025,45.56812756923281,43
1271,166.84424011103414,28
8989,47.16410735654275,59
3463,86.06365842625456,76
8608,38.2096467351496,60
4941,21.73609432150704,41
897,87.69276342396225,1
8244,130.57908802906726,55
605,52.555677923087565,43
3677,10.876147991896163,66
4547,71.28348653805122,85
8652,204.5699803441136,68
774,138.88671716189324,96
5256,108.0828754736624,43
5491,2.556073804926394,5
4030,262.33630306896333,62
5156,70.6810609426979,40
5773,56.2675488712025,70
7175,44.00788351330407,28
3518,70.07072089079149,2
6775,60.99456478550989,21
7606,206.3553511577962,99
5378,318.99882923365067,84
6673,101.64149288541844,91
6444,111.65814084299292,52
8676,113.87764486603787,58
9379,282.03250370237714,85
3727,16.337097378888043,20
3996,16.827441010781296,96
6381,12.915773095524838,9
9901,181.20236959431566,10
6812,51.136323155518134,21
1989,44.4729912075842,73
4345,119.53132580907939,37
8174,126.64483262682245,15
2714,133.77189724883812,74
7046,11.427037779085044,68
4186,78.94302738521412,95
338,77.82629158805572,24
9853,79.72713505657616,94
5968,148.83958095499673,23
7684,109.75541302268408,15
6721,34.87915227660828,72
8361,148.23686655112874,6
6505,140.49687493439222,75
6387,93.54118316097895,71
8010,73.5865986413473,13
6476,110.52538762891805,12
3012,156.95757389314818,86
7484,38.997921438159054,43
2610,52.94073643344775,99
2473,84.19824082325138,80
5255,65.06035594924617,61
2688,118.90220871715806,61
4804,86.49447914710939,53
1290,86.93661883952427,54
8298,88.75757735430406,86
2607,124.65230590247383,88
8078,270.52157472047713,81
1688,15.195006319829579,3
6511,16.02714787787291,5
8197,48.92672740496492,73
8714,102.73083712744067,44
6672,110.24675204427577,99
3343,129.54176286885246,53
65,83.56869077732345,96
3410,78.1559296218941,74
2981,147.9252291662197,6
5588,170.77201445402534,50
2815,31.122333629505484,32
5096,186.8413934193731,80
2017,41.41571996939727,14
6673,65.63349283862242,70
1742,80.05783106426061,8
5720,207.21967503535828,78
3509,74.08067757154502,30
6386,6.986612130947707,27
3534,36.97275692449174,77
5136,38.221589171527704,96
5585,110.99299747795453,77
8554,24.731827097843126,84
7158,115.00520921343526,64
1634,126.47339946035781,14
524,66.02019463559608,30
4926,148.07181817103518,93
1722,200.13949335217868,21
8611,66.44266870717767,24
6929,79.64522516391773,64
6157,106.59987713578738,2
3864,135.21625730170922,90
1067,140.16957156891678,6
9592,142.1761304558628,36
6438,75.07959203789132,96
1419,93.07438652275715,76
7271,112.58413917733716,41
4002,77.33059036062934,41
629,209.47898079191924,41
1834,101.01322587487623,95
5318,75.03604124330312,48
5000,88.69501073991275,77
4131,51.161871906231106,33
6729,19.42890793203163,44
2353,79.3704540618638,7
3055,128.43111744484196,16
8203,32.95247603661971,80
9623,86.99112863980952,51
3157,70.83607179571717,81
6082,86.63646112131804,45
5863,147.28608925466722,54
9626,95.83147156627231,7
956,42.26920330309029,62
3858,95.60041013761122,61
4808,27.660238399433595,28
